NAME;TIME;LAT;LON;INTENSITY;STORM_SPEED;STORM_DIR
AMANDA:GISELE;1965-12-22 21:00:00;-11;138.8;;3;135
AMANDA:GISELE;1965-12-22 23:00:00;-11;138.8;;1;135
AMANDA:GISELE;1965-12-22 23:30:00;-11;138.9;;1;0
AMANDA:GISELE;1965-12-23 00:00:00;-11;138.9;;1;140
AMANDA:GISELE;1965-12-23 03:00:00;-11.1;138.9;;0;0
AMANDA:GISELE;1965-12-23 06:00:00;-11.1;138.9;;1;0
AMANDA:GISELE;1965-12-23 09:00:00;-11;138.9;;2;330
AMANDA:GISELE;1965-12-23 11:00:00;-11;138.8;;2;300
AMANDA:GISELE;1965-12-23 12:00:00;-11;138.8;;3;240
AMANDA:GISELE;1965-12-23 15:00:00;-11;138.7;;4;230
AMANDA:GISELE;1965-12-23 18:00:00;-11.2;138.5;;4;225
AMANDA:GISELE;1965-12-23 21:00:00;-11.3;138.4;;3;220
AMANDA:GISELE;1965-12-23 23:00:00;-11.4;138.3;;3;225
AMANDA:GISELE;1965-12-23 23:30:00;-11.4;138.3;;3;225
AMANDA:GISELE;1965-12-24 00:00:00;-11.4;138.3;;3;245
AMANDA:GISELE;1965-12-24 03:00:00;-11.5;138.2;;3;255
AMANDA:GISELE;1965-12-24 06:00:00;-11.5;138;;3;260
AMANDA:GISELE;1965-12-24 09:00:00;-11.5;137.8;;4;265
AMANDA:GISELE;1965-12-24 09:30:00;-11.5;137.8;;3;310
AMANDA:GISELE;1965-12-24 11:00:00;-11.4;137.7;;4;315
AMANDA:GISELE;1965-12-24 12:00:00;-11.4;137.7;;4;305
AMANDA:GISELE;1965-12-24 15:00:00;-11.3;137.5;;4;300
AMANDA:GISELE;1965-12-24 18:00:00;-11.2;137.3;;4;300
AMANDA:GISELE;1965-12-24 21:00:00;-11.1;137.1;;4;305
AMANDA:GISELE;1965-12-24 23:00:00;-11;137;;4;320
AMANDA:GISELE;1965-12-25 00:00:00;-10.9;137;;4;0
AMANDA:GISELE;1965-12-25 03:00:00;-10.7;137;;5;15
AMANDA:GISELE;1965-12-25 06:00:00;-10.5;137.1;;6;30
AMANDA:GISELE;1965-12-25 08:30:00;-10.2;137.3;;7;35
AMANDA:GISELE;1965-12-25 09:00:00;-10.2;137.3;;4;55
AMANDA:GISELE;1965-12-25 11:00:00;-10.1;137.4;;3;65
AMANDA:GISELE;1965-12-25 11:30:00;-10.1;137.5;;2;0
AMANDA:GISELE;1965-12-25 12:00:00;-10.1;137.5;;0;0
AMANDA:GISELE;1965-12-25 15:00:00;-10.2;137.4;;1;240
AMANDA:GISELE;1965-12-25 15:30:00;-10.2;137.4;;4;270
AMANDA:GISELE;1965-12-25 18:00:00;-10.2;137.3;;5;270
AMANDA:GISELE;1965-12-25 21:00:00;-10.2;137;;6;260
AMANDA:GISELE;1965-12-25 23:00:00;-10.2;136.8;;6;255
AMANDA:GISELE;1965-12-25 23:30:00;-10.2;136.7;;7;250
AMANDA:GISELE;1965-12-26 00:00:00;-10.3;136.7;;7;235
AMANDA:GISELE;1965-12-26 03:00:00;-10.5;136.4;;7;235
AMANDA:GISELE;1965-12-26 06:00:00;-10.7;136.1;;6;240
AMANDA:GISELE;1965-12-26 09:00:00;-10.8;135.9;;5;250
AMANDA:GISELE;1965-12-26 11:00:00;-10.8;135.8;;4;255
AMANDA:GISELE;1965-12-26 12:00:00;-10.8;135.7;;3;240
AMANDA:GISELE;1965-12-26 15:00:00;-10.9;135.6;;3;240
AMANDA:GISELE;1965-12-26 15:30:00;-10.9;135.5;;6;265
AMANDA:GISELE;1965-12-26 18:00:00;-10.9;135.3;;5;275
AMANDA:GISELE;1965-12-26 21:00:00;-10.8;135.1;;4;295
AMANDA:GISELE;1965-12-26 23:00:00;-10.8;135;;3;295
AMANDA:GISELE;1965-12-26 23:30:00;-10.8;135;;3;260
AMANDA:GISELE;1965-12-27 00:00:00;-10.8;135;;4;225
AMANDA:GISELE;1965-12-27 03:00:00;-11;134.8;;5;220
AMANDA:GISELE;1965-12-27 06:00:00;-11.2;134.6;;5;225
AMANDA:GISELE;1965-12-27 09:00:00;-11.4;134.4;;5;240
AMANDA:GISELE;1965-12-27 11:00:00;-11.4;134.3;;5;250
AMANDA:GISELE;1965-12-27 12:00:00;-11.4;134.2;;4;270
AMANDA:GISELE;1965-12-27 14:30:00;-11.4;134;;4;280
AMANDA:GISELE;1965-12-27 15:00:00;-11.4;134;;4;305
AMANDA:GISELE;1965-12-27 18:00:00;-11.3;133.8;;5;305
AMANDA:GISELE;1965-12-27 21:00:00;-11.1;133.6;;5;295
AMANDA:GISELE;1965-12-27 23:00:00;-11.1;133.4;;6;290
AMANDA:GISELE;1965-12-28 00:00:00;-11.1;133.3;;6;270
AMANDA:GISELE;1965-12-28 03:00:00;-11.1;133;;7;260
AMANDA:GISELE;1965-12-28 06:00:00;-11.2;132.7;;8;245
AMANDA:GISELE;1965-12-28 08:10:00;-11.4;132.4;;8;235
AMANDA:GISELE;1965-12-28 09:00:00;-11.4;132.3;;7;230
AMANDA:GISELE;1965-12-28 11:00:00;-11.6;132.2;;7;225
AMANDA:GISELE;1965-12-28 12:00:00;-11.6;132.1;;7;215
AMANDA:GISELE;1965-12-28 15:00:00;-12;131.9;;8;215
AMANDA:GISELE;1965-12-28 15:30:00;-12;131.8;;7;215
AMANDA:GISELE;1965-12-28 18:00:00;-12.2;131.6;;8;220
AMANDA:GISELE;1965-12-28 21:00:00;-12.5;131.4;;8;220
AMANDA:GISELE;1965-12-28 23:00:00;-12.7;131.2;;7;220
AMANDA:GISELE;1965-12-29 00:00:00;-12.8;131.1;;4;225
AMANDA:GISELE;1965-12-29 03:00:00;-12.9;131;;4;230
AMANDA:GISELE;1965-12-29 06:00:00;-13;130.9;;4;230
AMANDA:GISELE;1965-12-29 09:00:00;-13.2;130.7;;5;225
AMANDA:GISELE;1965-12-29 11:00:00;-13.3;130.6;;6;230
AMANDA:GISELE;1965-12-29 12:00:00;-13.4;130.5;;6;235
AMANDA:GISELE;1965-12-29 15:00:00;-13.6;130.2;;7;235
AMANDA:GISELE;1965-12-29 15:30:00;-13.6;130.2;;5;225
AMANDA:GISELE;1965-12-29 18:00:00;-13.8;130;;5;230
AMANDA:GISELE;1965-12-29 21:00:00;-13.9;129.8;;6;235
AMANDA:GISELE;1965-12-29 23:00:00;-14.1;129.6;;6;235
AMANDA:GISELE;1965-12-30 00:00:00;-14.1;129.5;;6;230
AMANDA:GISELE;1965-12-30 03:00:00;-14.3;129.3;;6;230
AMANDA:GISELE;1965-12-30 06:00:00;-14.5;129.1;;6;235
AMANDA:GISELE;1965-12-30 09:00:00;-14.7;128.8;;7;240
AMANDA:GISELE;1965-12-30 09:30:00;-14.7;128.7;;7;240
AMANDA:GISELE;1965-12-30 11:00:00;-14.8;128.5;;8;240
AMANDA:GISELE;1965-12-30 12:00:00;-14.9;128.4;;7;250
AMANDA:GISELE;1965-12-30 15:00:00;-15;128.1;;7;260
AMANDA:GISELE;1965-12-30 18:00:00;-15;127.7;;8;265
AMANDA:GISELE;1965-12-30 19:00:00;-15;127.6;;11;260
AMANDA:GISELE;1965-12-30 21:00:00;-15.1;127.2;;12;260
AMANDA:GISELE;1965-12-30 23:00:00;-15.2;126.8;;12;255
AMANDA:GISELE;1965-12-31 00:00:00;-15.2;126.6;;12;250
AMANDA:GISELE;1965-12-31 01:00:00;-15.3;126.4;;12;245
AMANDA:GISELE;1965-12-31 03:00:00;-15.5;126;;12;245
AMANDA:GISELE;1965-12-31 06:00:00;-15.7;125.4;;11;245
AMANDA:GISELE;1965-12-31 09:00:00;-16;124.9;;11;245
AMANDA:GISELE;1965-12-31 11:00:00;-16.1;124.6;;10;245
AMANDA:GISELE;1965-12-31 12:00:00;-16.2;124.4;;10;245
AMANDA:GISELE;1965-12-31 15:00:00;-16.4;124;;10;240
AMANDA:GISELE;1965-12-31 17:00:00;-16.6;123.7;;10;240
AMANDA:GISELE;1965-12-31 18:00:00;-16.7;123.5;;10;235
AMANDA:GISELE;1965-12-31 21:00:00;-16.9;123.1;;10;235
AMANDA:GISELE;1965-12-31 23:00:00;-17.2;122.8;;10;230
AMANDA:GISELE;1966-01-01 00:00:00;-17.3;122.7;;10;230
AMANDA:GISELE;1966-01-01 01:00:00;-17.4;122.5;;15;225
AMANDA:GISELE;1966-01-01 03:00:00;-17.8;122.1;;17;220
AMANDA:GISELE;1966-01-01 06:00:00;-18.5;121.6;;23;215
AMANDA:GISELE;1966-01-01 07:00:00;-19;121.2;;37;210
CAROL-DAISY;1965-12-25 00:00:00;-8.8;100.9;;3;250
CAROL-DAISY;1965-12-25 03:00:00;-8.9;100.7;;5;255
CAROL-DAISY;1965-12-25 04:00:00;-8.9;100.6;;8;255
CAROL-DAISY;1965-12-25 06:00:00;-8.9;100.4;;6;255
CAROL-DAISY;1965-12-25 09:00:00;-9;100.1;;5;260
CAROL-DAISY;1965-12-25 10:00:00;-9;100;;5;260
CAROL-DAISY;1965-12-25 12:00:00;-9;99.9;;5;255
CAROL-DAISY;1965-12-25 15:00:00;-9.1;99.7;;5;250
CAROL-DAISY;1965-12-25 16:00:00;-9.1;99.6;;6;250
CAROL-DAISY;1965-12-25 18:00:00;-9.2;99.4;;6;250
CAROL-DAISY;1965-12-25 19:00:00;-9.2;99.3;;6;250
CAROL-DAISY;1965-12-25 21:00:00;-9.3;99.1;;6;250
CAROL-DAISY;1965-12-25 22:00:00;-9.3;99;;6;250
CAROL-DAISY;1965-12-26 00:00:00;-9.4;98.8;;6;245
CAROL-DAISY;1965-12-26 01:00:00;-9.5;98.7;;6;245
CAROL-DAISY;1965-12-26 03:00:00;-9.6;98.5;;7;245
CAROL-DAISY;1965-12-26 04:00:00;-9.6;98.4;;7;245
CAROL-DAISY;1965-12-26 06:00:00;-9.7;98.2;;7;240
CAROL-DAISY;1965-12-26 07:00:00;-9.8;98.1;;8;240
CAROL-DAISY;1965-12-26 09:00:00;-9.9;97.9;;8;240
CAROL-DAISY;1965-12-26 12:00:00;-10.1;97.5;;9;240
CAROL-DAISY;1965-12-26 15:00:00;-10.4;97.1;;9;240
CAROL-DAISY;1965-12-26 16:00:00;-10.4;97;;10;240
CAROL-DAISY;1965-12-26 18:00:00;-10.6;96.7;;10;235
CAROL-DAISY;1965-12-26 21:00:00;-10.9;96.3;;10;235
CAROL-DAISY;1965-12-27 00:00:00;-11.2;95.8;;10;235
CAROL-DAISY;1965-12-27 01:00:00;-11.3;95.7;;11;235
CAROL-DAISY;1965-12-27 03:00:00;-11.5;95.4;;11;235
CAROL-DAISY;1965-12-27 04:00:00;-11.6;95.3;;10;235
CAROL-DAISY;1965-12-27 06:00:00;-11.8;95;;10;235
CAROL-DAISY;1965-12-27 07:00:00;-11.9;94.8;;9;235
CAROL-DAISY;1965-12-27 09:00:00;-12;94.6;;8;235
CAROL-DAISY;1965-12-27 10:00:00;-12.1;94.5;;8;230
CAROL-DAISY;1965-12-27 12:00:00;-12.3;94.3;;7;225
CAROL-DAISY;1965-12-27 15:00:00;-12.5;94;;7;225
CAROL-DAISY;1965-12-27 16:00:00;-12.6;94;;6;220
CAROL-DAISY;1965-12-27 18:00:00;-12.8;93.8;;6;220
CAROL-DAISY;1965-12-27 19:00:00;-12.8;93.8;;6;220
CAROL-DAISY;1965-12-27 21:00:00;-13;93.7;;6;215
CAROL-DAISY;1965-12-27 22:00:00;-13.1;93.6;;6;215
CAROL-DAISY;1965-12-28 00:00:00;-13.3;93.5;;7;220
CAROL-DAISY;1965-12-28 01:00:00;-13.4;93.4;;8;230
CAROL-DAISY;1965-12-28 03:00:00;-13.5;93.1;;9;240
CAROL-DAISY;1965-12-28 06:00:00;-13.7;92.7;;9;245
CAROL-DAISY;1965-12-28 09:00:00;-13.9;92.3;;8;240
CAROL-DAISY;1965-12-28 12:00:00;-14.1;92;;7;230
CAROL-DAISY;1965-12-28 15:00:00;-14.3;91.8;;6;220
CAROL-DAISY;1965-12-28 18:00:00;-14.6;91.6;;6;210
CAROL-DAISY;1965-12-28 21:00:00;-14.8;91.5;;6;200
CAROL-DAISY;1965-12-29 00:00:00;-15.1;91.4;;5;195
CAROL-DAISY;1965-12-30 00:00:00;-10.9;94;;2;270
CAROL-DAISY;1965-12-30 03:00:00;-10.9;93.9;;3;265
CAROL-DAISY;1965-12-30 04:00:00;-10.9;93.8;;6;255
CAROL-DAISY;1965-12-30 06:00:00;-11;93.6;;5;255
CAROL-DAISY;1965-12-30 09:00:00;-11;93.4;;3;285
CAROL-DAISY;1965-12-30 12:00:00;-10.9;93.3;;5;270
CAROL-DAISY;1965-12-30 15:00:00;-11;92.9;;10;260
CAROL-DAISY;1965-12-30 16:00:00;-11;92.7;;13;255
CAROL-DAISY;1965-12-30 18:00:00;-11.2;92.2;;14;255
CAROL-DAISY;1965-12-30 19:00:00;-11.2;92;;14;250
CAROL-DAISY;1965-12-30 21:00:00;-11.4;91.6;;13;250
CAROL-DAISY;1965-12-30 22:00:00;-11.5;91.4;;12;250
CAROL-DAISY;1965-12-31 00:00:00;-11.6;91;;11;250
CAROL-DAISY;1965-12-31 01:00:00;-11.6;90.8;;9;250
CAROL-DAISY;1965-12-31 03:00:00;-11.8;90.6;;9;250
CAROL-DAISY;1965-12-31 04:00:00;-11.8;90.4;;8;245
CAROL-DAISY;1965-12-31 06:00:00;-11.9;90.2;;8;245
CAROL-DAISY;1965-12-31 07:00:00;-12;90.1;;8;250
JOY;1966-01-15 23:00:00;-14.1;129.7;;39;260
JOY;1966-01-15 23:30:00;-14.1;129.4;;24;260
JOY;1966-01-16 00:00:00;-14.2;129.3;;6;240
JOY;1966-01-16 03:00:00;-14.3;129;;6;240
JOY;1966-01-16 06:00:00;-14.5;128.8;;6;240
JOY;1966-01-16 09:00:00;-14.6;128.6;;5;240
JOY;1966-01-16 11:00:00;-14.7;128.4;;5;235
JOY;1966-01-16 12:00:00;-14.7;128.3;;5;235
JOY;1966-01-16 15:00:00;-14.9;128.1;;5;235
JOY;1966-01-16 18:00:00;-15;127.9;;5;240
JOY;1966-01-16 21:00:00;-15.1;127.7;;5;240
JOY;1966-01-16 23:00:00;-15.2;127.6;;5;245
JOY;1966-01-17 00:00:00;-15.2;127.5;;5;245
JOY;1966-01-17 01:00:00;-15.3;127.4;;5;240
JOY;1966-01-17 03:00:00;-15.3;127.3;;5;240
JOY;1966-01-17 06:00:00;-15.5;127.1;;5;240
JOY;1966-01-17 09:00:00;-15.6;126.8;;5;240
JOY;1966-01-17 11:00:00;-15.7;126.7;;5;230
JOY;1966-01-17 12:00:00;-15.8;126.6;;5;220
JOY;1966-01-17 15:00:00;-16;126.5;;5;210
JOY;1966-01-17 18:00:00;-16.2;126.3;;5;210
JOY;1966-01-17 21:00:00;-16.4;126.2;;4;205
JOY;1966-01-17 23:00:00;-16.5;126.2;;3;200
JOY;1966-01-18 00:00:00;-16.5;126.2;;3;0
JOY;1966-01-18 01:00:00;-16.6;126.2;;3;0
JOY;1966-01-18 03:00:00;-16.7;126.2;;2;160
JOY;1966-01-18 06:00:00;-16.8;126.2;;2;150
JOY;1966-01-18 09:00:00;-16.9;126.3;;2;140
JOY;1966-01-18 11:00:00;-16.9;126.4;;2;115
JOY;1966-01-18 12:00:00;-16.9;126.4;;2;100
JOY;1966-01-18 15:00:00;-16.9;126.5;;2;95
JOY;1966-01-18 18:00:00;-16.9;126.6;;2;60
JOY;1966-01-18 21:00:00;-16.8;126.7;;2;50
JOY;1966-01-18 23:00:00;-16.8;126.8;;2;40
JOY;1966-01-19 00:00:00;-16.8;126.8;;2;55
JOY;1966-01-19 01:00:00;-16.8;126.8;;3;145
JOY;1966-01-19 03:00:00;-16.9;126.9;;3;150
JOY;1966-01-19 06:00:00;-17;127;;4;155
JOY;1966-01-19 09:00:00;-17.2;127;;4;160
JOY;1966-01-19 12:00:00;-17.4;127.1;;4;165
JOY;1966-01-19 15:00:00;-17.6;127.1;;4;165
JOY;1966-01-19 18:00:00;-17.7;127.2;;4;165
JOY;1966-01-19 21:00:00;-17.9;127.3;;4;165
JOY;1966-01-20 00:00:00;-18.1;127.3;;4;175
JOY;1966-01-20 01:00:00;-18.2;127.3;;5;0
LISA;1966-02-04 23:00:00;-14.7;112.8;;6;0
LISA;1966-02-05 00:00:00;-14.8;112.8;;6;185
LISA;1966-02-05 01:00:00;-14.9;112.8;;6;185
LISA;1966-02-05 03:00:00;-15.1;112.7;;5;190
LISA;1966-02-05 06:00:00;-15.3;112.7;;4;185
LISA;1966-02-05 09:00:00;-15.5;112.7;;4;175
LISA;1966-02-05 11:00:00;-15.7;112.7;;4;160
LISA;1966-02-05 12:00:00;-15.7;112.8;;4;165
LISA;1966-02-05 15:00:00;-15.9;112.8;;4;160
LISA;1966-02-05 18:00:00;-16.1;112.9;;4;155
LISA;1966-02-05 21:00:00;-16.3;113;;4;155
LISA;1966-02-05 23:00:00;-16.4;113.1;;4;150
LISA;1966-02-06 00:00:00;-16.5;113.1;;4;145
LISA;1966-02-06 01:00:00;-16.5;113.1;;4;150
LISA;1966-02-06 03:00:00;-16.6;113.2;;4;145
LISA;1966-02-06 06:00:00;-16.8;113.3;;4;145
LISA;1966-02-06 09:00:00;-16.9;113.4;;4;140
LISA;1966-02-06 11:00:00;-17;113.5;;4;140
LISA;1966-02-06 12:00:00;-17.1;113.6;;5;130
LISA;1966-02-06 15:00:00;-17.2;113.8;;5;130
LISA;1966-02-06 18:00:00;-17.4;114;;4;125
LISA;1966-02-06 21:00:00;-17.5;114.1;;4;125
LISA;1966-02-06 23:00:00;-17.6;114.2;;4;125
LISA;1966-02-07 00:00:00;-17.6;114.3;;4;125
LISA;1966-02-07 01:00:00;-17.6;114.3;;3;120
LISA;1966-02-07 03:00:00;-17.7;114.4;;3;120
LISA;1966-02-07 06:00:00;-17.8;114.6;;3;115
LISA;1966-02-07 09:00:00;-17.8;114.7;;3;115
LISA;1966-02-07 11:00:00;-17.9;114.8;;3;110
LISA;1966-02-07 12:00:00;-17.9;114.8;;3;110
LISA;1966-02-07 15:00:00;-17.9;115;;3;110
LISA;1966-02-07 18:00:00;-18;115.1;;3;110
LISA;1966-02-07 21:00:00;-18;115.3;;3;110
LISA;1966-02-07 23:00:00;-18;115.3;;3;110
LISA;1966-02-08 00:00:00;-18.1;115.4;;3;105
LISA;1966-02-08 01:00:00;-18.1;115.5;;4;105
LISA;1966-02-08 03:00:00;-18.1;115.6;;4;105
LISA;1966-02-08 06:00:00;-18.2;115.8;;3;110
LISA;1966-02-08 09:00:00;-18.2;115.9;;3;115
LISA;1966-02-08 11:00:00;-18.3;116;;3;120
LISA;1966-02-08 12:00:00;-18.3;116;;3;120
LISA;1966-02-08 15:00:00;-18.4;116.2;;3;125
LISA;1966-02-08 18:00:00;-18.5;116.3;;3;135
LISA;1966-02-08 21:00:00;-18.6;116.4;;3;145
LISA;1966-02-08 23:00:00;-18.6;116.4;;3;150
LISA;1966-02-09 00:00:00;-18.7;116.4;;3;160
LISA;1966-02-09 01:00:00;-18.7;116.5;;3;155
LISA;1966-02-09 03:00:00;-18.8;116.5;;4;160
LISA;1966-02-09 06:00:00;-19;116.6;;4;170
LISA;1966-02-09 09:00:00;-19.2;116.6;;4;175
LISA;1966-02-09 11:00:00;-19.3;116.6;;4;180
LISA;1966-02-09 12:00:00;-19.4;116.6;;4;0
LISA;1966-02-09 15:00:00;-19.6;116.6;;3;185
LISA;1966-02-09 18:00:00;-19.7;116.6;;3;200
LISA;1966-02-09 21:00:00;-19.8;116.5;;3;210
LISA;1966-02-09 23:00:00;-19.9;116.4;;4;245
LISA;1966-02-10 00:00:00;-19.9;116.3;;6;255
LISA;1966-02-10 01:00:00;-20;116.2;;7;235
BETTY 1;1966-02-08 23:00:00;-11;135.2;;9;245
BETTY 1;1966-02-09 00:00:00;-11.1;135.1;;10;235
BETTY 1;1966-02-09 03:00:00;-11.4;134.6;;10;235
BETTY 1;1966-02-09 06:00:00;-11.7;134.2;;9;230
BETTY 1;1966-02-09 09:00:00;-11.9;133.9;;8;225
BETTY 1;1966-02-09 11:00:00;-12.2;133.7;;10;220
BETTY 1;1966-02-09 12:00:00;-12.3;133.6;;15;215
BETTY 1;1966-02-09 15:00:00;-13;133.1;;16;215
BETTY 1;1966-02-09 18:00:00;-13.6;132.7;;12;220
BETTY 1;1966-02-09 21:00:00;-13.9;132.3;;8;235
BETTY 1;1966-02-09 23:00:00;-14;132.1;;6;250
BETTY 1;1966-02-10 00:00:00;-14;132;;6;265
BETTY 1;1966-02-10 03:00:00;-14;131.7;;6;270
BETTY 1;1966-02-10 06:00:00;-14;131.4;;4;275
BETTY 1;1966-02-10 09:00:00;-14;131.2;;3;275
BETTY 1;1966-02-10 11:00:00;-14;131.1;;4;280
BETTY 1;1966-02-10 12:00:00;-13.9;131;;6;280
BETTY 1;1966-02-10 15:00:00;-13.9;130.7;;7;280
BETTY 1;1966-02-10 18:00:00;-13.8;130.3;;8;290
BETTY 1;1966-02-10 21:00:00;-13.6;129.9;;9;300
BETTY 1;1966-02-10 23:00:00;-13.5;129.7;;10;300
BETTY 1;1966-02-10 23:30:00;-13.4;129.5;;12;285
BETTY 1;1966-02-11 00:00:00;-13.4;129.5;;8;220
BETTY 1;1966-02-11 03:00:00;-13.8;129.2;;6;215
BETTY 1;1966-02-11 06:00:00;-14;129.1;;4;200
BETTY 1;1966-02-11 07:00:00;-14;129.1;;4;190
BETTY 1;1966-02-11 08:30:00;-14.1;129.1;;6;200
BETTY 1;1966-02-11 09:00:00;-14.2;129.1;;5;215
BETTY 1;1966-02-11 11:00:00;-14.3;129;;5;220
BETTY 1;1966-02-11 12:00:00;-14.4;128.9;;6;220
BETTY 1;1966-02-11 14:00:00;-14.6;128.8;;6;220
BETTY 1;1966-02-11 15:00:00;-14.6;128.7;;4;215
BETTY 1;1966-02-11 18:00:00;-14.8;128.6;;5;235
BETTY 1;1966-02-11 21:00:00;-14.9;128.3;;7;245
BETTY 1;1966-02-11 22:00:00;-15;128.1;;7;240
BETTY 1;1966-02-11 23:00:00;-15;128;;7;230
BETTY 1;1966-02-12 00:00:00;-15.1;128;;7;230
BETTY 1;1966-02-12 01:00:00;-15.2;127.9;;8;230
BETTY 1;1966-02-12 03:00:00;-15.4;127.6;;9;235
BETTY 1;1966-02-12 06:00:00;-15.6;127.3;;10;235
BETTY 1;1966-02-12 09:00:00;-15.9;126.8;;10;235
BETTY 1;1966-02-12 11:00:00;-16.1;126.5;;11;235
BETTY 1;1966-02-12 12:00:00;-16.2;126.4;;12;235
BETTY 1;1966-02-12 15:00:00;-16.6;125.8;;12;235
BETTY 1;1966-02-12 18:00:00;-16.9;125.3;;12;240
BETTY 1;1966-02-12 21:00:00;-17.2;124.8;;12;240
BETTY 1;1966-02-12 23:00:00;-17.4;124.4;;11;240
BETTY 1;1966-02-13 00:00:00;-17.5;124.3;;13;245
BETTY 1;1966-02-13 01:00:00;-17.6;124;;17;245
JUDITH:MARTHA;1966-02-23 16:00:00;-11;99;;1;0
JUDITH:MARTHA;1966-02-23 18:00:00;-11;99;;2;255
JUDITH:MARTHA;1966-02-23 21:00:00;-11;98.9;;3;245
JUDITH:MARTHA;1966-02-24 00:00:00;-11.1;98.7;;3;235
JUDITH:MARTHA;1966-02-24 01:00:00;-11.2;98.7;;5;225
JUDITH:MARTHA;1966-02-24 03:00:00;-11.3;98.5;;7;225
JUDITH:MARTHA;1966-02-24 04:00:00;-11.4;98.4;;10;230
JUDITH:MARTHA;1966-02-24 06:00:00;-11.6;98.1;;11;230
JUDITH:MARTHA;1966-02-24 07:00:00;-11.7;98;;12;235
JUDITH:MARTHA;1966-02-24 09:00:00;-12;97.6;;13;235
JUDITH:MARTHA;1966-02-24 10:00:00;-12.1;97.5;;12;230
JUDITH:MARTHA;1966-02-24 12:00:00;-12.3;97.2;;10;230
JUDITH:MARTHA;1966-02-24 15:00:00;-12.7;96.8;;9;225
JUDITH:MARTHA;1966-02-24 16:00:00;-12.8;96.7;;8;190
JUDITH:MARTHA;1966-02-24 18:00:00;-13.1;96.7;;8;175
JUDITH:MARTHA;1966-02-24 19:00:00;-13.2;96.8;;7;185
JUDITH:MARTHA;1966-02-24 21:00:00;-13.4;96.7;;7;190
JUDITH:MARTHA;1966-02-24 22:00:00;-13.5;96.7;;7;205
JUDITH:MARTHA;1966-02-25 00:00:00;-13.7;96.6;;7;215
JUDITH:MARTHA;1966-02-25 01:00:00;-13.8;96.5;;7;215
JUDITH:MARTHA;1966-02-25 03:00:00;-14;96.4;;7;215
JUDITH:MARTHA;1966-02-25 04:00:00;-14.1;96.3;;7;215
JUDITH:MARTHA;1966-02-25 06:00:00;-14.3;96.2;;6;220
JUDITH:MARTHA;1966-02-25 09:00:00;-14.5;96;;6;225
JUDITH:MARTHA;1966-02-25 10:00:00;-14.6;95.9;;6;230
JUDITH:MARTHA;1966-02-25 12:00:00;-14.7;95.7;;6;230
JUDITH:MARTHA;1966-02-25 15:00:00;-14.9;95.5;;6;230
JUDITH:MARTHA;1966-02-25 16:00:00;-14.9;95.4;;7;235
JUDITH:MARTHA;1966-02-25 18:00:00;-15.1;95.2;;9;235
JUDITH:MARTHA;1966-02-25 21:00:00;-15.4;94.8;;10;235
JUDITH:MARTHA;1966-02-25 22:00:00;-15.4;94.6;;10;240
JUDITH:MARTHA;1966-02-26 00:00:00;-15.6;94.4;;9;240
JUDITH:MARTHA;1966-02-26 01:00:00;-15.7;94.2;;8;245
JUDITH:MARTHA;1966-02-26 03:00:00;-15.8;94;;7;250
JUDITH:MARTHA;1966-02-26 04:00:00;-15.8;93.9;;6;255
JUDITH:MARTHA;1966-02-26 06:00:00;-15.8;93.7;;6;255
JUDITH:MARTHA;1966-02-26 07:00:00;-15.9;93.6;;5;260
JUDITH:MARTHA;1966-02-26 09:00:00;-15.9;93.5;;5;265
JUDITH:MARTHA;1966-02-26 10:00:00;-15.9;93.4;;4;270
JUDITH:MARTHA;1966-02-26 12:00:00;-15.9;93.2;;4;270
JUDITH:MARTHA;1966-02-26 15:00:00;-15.9;93;;4;270
JUDITH:MARTHA;1966-02-26 16:00:00;-15.9;92.9;;5;270
JUDITH:MARTHA;1966-02-26 18:00:00;-15.9;92.7;;5;270
JUDITH:MARTHA;1966-02-26 19:00:00;-15.9;92.7;;5;270
JUDITH:MARTHA;1966-02-26 21:00:00;-15.9;92.5;;5;270
JUDITH:MARTHA;1966-02-26 22:00:00;-15.9;92.4;;5;270
JUDITH:MARTHA;1966-02-27 00:00:00;-15.9;92.2;;5;270
JUDITH:MARTHA;1966-02-27 01:00:00;-15.9;92.1;;5;270
JUDITH:MARTHA;1966-02-27 03:00:00;-15.9;92;;4;265
JUDITH:MARTHA;1966-02-27 04:00:00;-15.9;91.9;;4;265
JUDITH:MARTHA;1966-02-27 06:00:00;-15.9;91.7;;5;260
JUDITH:MARTHA;1966-02-27 09:00:00;-15.9;91.5;;5;260
JUDITH:MARTHA;1966-02-27 10:00:00;-16;91.4;;5;255
JUDITH:MARTHA;1966-02-27 12:00:00;-16;91.3;;4;250
JUDITH:MARTHA;1966-02-27 15:00:00;-16.1;91;;5;245
JUDITH:MARTHA;1966-02-27 16:00:00;-16.1;91;;5;245
JUDITH:MARTHA;1966-02-27 18:00:00;-16.2;90.8;;5;245
JUDITH:MARTHA;1966-02-27 19:00:00;-16.2;90.7;;5;250
JUDITH:MARTHA;1966-02-27 21:00:00;-16.3;90.5;;5;250
JUDITH:MARTHA;1966-02-27 22:00:00;-16.3;90.5;;5;240
JUDITH:MARTHA;1966-02-28 00:00:00;-16.4;90.3;;5;235
JUDITH:MARTHA;1966-02-28 01:00:00;-16.5;90.2;;6;215
JUDITH:MARTHA;1966-02-28 03:00:00;-16.7;90.1;;6;205
